id,name,username
2717315539,The_Wilfred.GNP 大洋 - 无人驾驶,wilfredgithuka
1502637289876471811,Rashid Hussain,rashidbioinfo
46884591,Etienne Bonanno,etibon
1439541527114665987,Molecular Machine Learning,molecularML
1496572198903033861,Maltafactchecker,Maltafactcheck
1301188298652688384,Felicity Attard,FelicityAttard
1128208750937030657,Verena Ras,RasVerena
1387644510054846464,Kass Mallia 🏳️‍⚧️ 💜🤍🖤,KassandraMallia
1057346777291087873,Charles Mercieca,Charles_Merc
1038314975968866304,DNA & RNA research,AndGenomics
1085720866728628224,Luke Carroll,LukeCarroll3
247491962,Philipe Fernandes,philipe_of
1389876718047875073,RoboticsAINews,RoboticsAINews
3229912040,___AG___,dreadstarAG
1402257320034418689,June Richards,JuneRic89958301
820984412,HelenaKJambor,helenajambor
45357566,Angele Galea,AngeleGalea
1159143885114945541,Furqan Ahmed,Furqan9Ahmed
1291441598836830208,Numenor Park,NumenorP
1300720514844037123,COVID-X Program,TheCovidX
932698301694136320,kaalam.ai,kaalam_ai
1346141958012604417,Sasha Kuznetsov,_skzv
2576324552,Mark Camilleri,markcamilleri5
1398061877746290691,BioBackend,BioBackend
1119145270267146243,Wei Liu,WeiLiu67523818
1353236234840100864,Vivin,Vivin49762596
1288738964606771200,Katrin Melite,KatrinMelite
177610668,Daniel Vella,d_nielv
1367721674263695364,Alessandro D’Apolito.,AlessandroDApo3
636601404,Maaahk,markbest17
1415223605445726209,Elle Bonello Azzoppardi Ibbotson,ElleBonello
271451109,Ken Youens-Clark 🏳️‍⚧️,kycl4rk
68940946,maurice saliba,maurice_saliba
531209629,Daniel Vella,danvlla
1456646136157163520,Matthew Vella,Matt_VelRef
1399354384283222017,David Saliba Lab,LabSaliba
1355952018108669970,Abulafia the Hermit,MitigatedRisk
1015388774,CJ Friggieri,CJ_Friggieri
1172426764858970112,Philippe A. Robert 🇺🇦 🇵🇱 🇷🇴 🇲🇩 🇭🇺 🇸🇰,PRobertImmodels
1333141798856896512,Alexander Jacobsen,_alexjacobsen
4227484665,Christian Joseph Agius,chrisjoeagius
1414847352179986432,Multivitamin Capri-sun,_kagius
454306044,Keane Mizzi,keanemizzi
1369329497233883143,Marc Moesser,MarcMoesser
1410538481554804736,Tony Rocco Valentine,_trvalentine
482975109,Dunya Siala,dsiala
1351537820263968770,TargetID,TargetID7
768082113434357760,Rob Lalonde,HPC_Cloud_Rob
3008245495,SpicyCorn,spicycorn4669
1439546899648978947,Gail Debono,realgaildebono
203903368,Neville Borg,nevborg
1261764761202692100,Sade,imgonnatazeyou
1223691847349997568,Oooh 8 Euro Versace,ElSpiterino
1553145637,Jacob Callus,jacobcallus
473350082,Nil Adell Mill,fluck_5
831952705,Anton Cutajar,AntonCutajar
767858,Marnanel Thurman (she/her) @marnanel@queer.party,marnanel
402953102,Mark Russo,rarkmusso
252794805,Tony Agius Decelis,tony4mp
2754493708,Randz,cassarrandy
143556525,Steve Harville,SteveHarville
1349120016348807172,Andrea Borg,AndreaBorg17
1282025082878124037,Alissa Hummer,AlissaHummer
734680379840335873,Anand Sinha,anandsinha07
1269538947434074113,Tom（トム@マルタ留学中）,tomsan_itsdgs
383161221,Matthew Fenech,MattFenech83
41468503,Matt Swain,mattswain123
171629851,Jake Mizzi,JakeMonochrome
397226651,Sayoni Das,sayoni03
1402668345451745284,LT-Bridge,bridge_lt
49281485,Lorenzo Vella,vellalor
1307652133576208385,fallengod,fallengod11
2805069062,Sana Saeed Khan,bioinfo_Sanam
1218162696077574144,Andrew Ellul,AndrewEllulDE
929025003538001921,PSW Lab- Biotherapeutics Malta,PSW_Lab
983780858191638529,carla,carlafgatt
36408233,Stephen Cachia🇲🇹🙏😊♥️,stecac
82848231,Brian Schembri,bschembri
4460780081,Beppe.M.Moreno,BeppeMMoreno
1298775987551903744,Junjie Wang,Proteomics_JJ
107517998,Cnu,cnu99
1231941188820897793,Andrei Amaira,AmairaAndrei
1377563957154574345,Jianmin Wang,Jianmin4drugai
608929606,University of Malta,UMmalta
871455948,Christian Sultana,ChristianSultan
186089090,Austin Henley,AustinZHenley
856137943,Shaun Grech,ShaunGrech13
1218218594779181057,Rishi,rishijagdev
15849029,☕Axel Kramer,axelclk
1018803258456985601,Malta Winds,WindsMalta
315925835,sam,samuelborg
1314936675777294336,Gregory Kell,Gregory47922793
395488939,Luke Spagnol,LukeSpagnol1
2806277717,Matthias,MatthiasMLT
151486708,Michael Filletti,mikefilletti
1115886476536045569,Antonella Di Pizio,LSB_dipizio_lab
209573836,"There Will Be Games: Reviews, News & Articles",therewillbegame
1358430222824005632,FreeproductsellerUS/UK/DE/FR/CA/IT/JP,robertsonjon131
2385241033,Mitra Barzine,BarzineMP
1377942848,Marco,TheMarvel91
2348444838,Horizon Europe Malta,Horizon_Malta
1346561496445235201,Giuseppe Attard,GiuseppeAttar17
1292456442310594563,Julian Delia,JulianDelia10
627473010,Lara Brockdorff,LaraBrock1999
1266289377161822209,KrisCamilleri,CamilleriKris
1239854107449581570,Bettina Lier,BettinaLier
1545675073,Unmesh|উন্মেষ,UchowUnmesh
2560463686,kurt gabriel,kutrumbajsa
3344584097,Robert Cassar Pace,RCassarPace
1310646886223818752,Амир,Ameer54188727
621116437,Paul Brown,pbrown74
76929178,Oluwaseun Oluwadare,dareseun
1331169100433924096,Evelin Balea,evelin_b52
1331513481867243525,merciitaliane,merciitaliane
2532681056,Vito Gentile,ViGentile
1201475837058584576,Luke Collins,drmenguin
1323264446865833984,Mediterranean Culture and Heritage,Meditennarean
52845722,Mark,borgmark
2878852441,Scott Bembenek,sbembenek18
4872509955,Jackson Said,jacksonlevisaid
237774619,Paul DW Kirk,pauldwkirk
870283848,k e j s i 🌸,kejsizparty
4743325103,MGMS,MgmsUpdates
805535679526670340,Q4IN,_Q4IN
4889985000,Rita Guedes,rguedes_ulisboa
4316824173,Alison Bahmüller,MsFlower76
1295491229824802816,lovetolonely,OrphanUganda
908617069708619776,Tuan Le,tuanle618
1272187010959257602,"Eduardo Ramos, PhD",GradientBased
41787816,Vince Briffa,vbriffa
874037085367357441,Omarr,Omarr69428199
24348389,Pia Zammit,MaltaDiva
1544443938,Stellamaris,stellamaris_sb
817286285236797441,Dr. Alan Xuereb,alan_xuereb
346509412,Joseph  Grech,JosephGrechNXR
1185549878891597826,Gianluca Vella,gianvell12
2456921405,Janet Wojtkow,Janetwojtkow
546052588,Ryan Byrne,Ryan_Byrne_
1306280693404782595,Noemie🍑,Noemie39266006
1268903208845545474,Keith Kutangaza,KeithKutangaza
405504389,Colin Hamer 🇪🇺🇲🇹🇬🇧marooned on a small island,Colhamer
1055389066911510528,Morlita,MorlitaR
1466564252,Thomas Frendo,masu0001
147206123,Ian Muscat,ianmuscat
1045992254190624769,Andrew Galea,AndrewGalea17
2346936838,Jonathan Bugeja,jonbugeja
910062182729175040,Ian Galea 🇪🇺🇲🇹🇮🇹,ioannessocial
1150566643,Systemato,systemato
1005890622358777858,CARTNET,CARTNET_itn
1293144751592681474,Edwige,FrancinePaul12
1069933590006431749,Sangyoungnoh126,sangyoung123go1
734735999029383168,Martin Görner,martin_gorner
39694489,PacBio,PacBio
1417595965,👑🎭ANANDARAJ A🐝,anandarajkalai
214119240,Joe Grech 🦇🔊,JoeBGrech
140701118,Dr. Raghunadha Reddy Burri,rburri
1185611404075847682,Cédric Bouysset,cedricbouysset
1191983178501763072,Josanne Vassallo,JosanneVassallo
1288803389221076993,Catherine Mia Designs,CatherineMiaDe1
1206643508347637763,Rachael Skyner,rachaelskyner
1645686032,Christopher Zerafa,zerafachris
280997145,Patrick Buhagiar,PatrickBuhagiar
1211627582765989888,Maria Martínez,MariaCordoba92
932872550,Rachael Scicluna,RachaelScicluna
1280223521168384000,Speech @ UM,UMSpeech
1090272262773587970,ducktapeprogrammer,ducktapeprogra1
240202531,@kamerlinlab@c.im 💉😷 🇬🇧🇸🇪🇮🇷 ☀️ 🇪🇺🦓,kamerlinlab
268903886,Andrea Mangion,andreamangion
189905633,Daiva Repečkaitė,daiva_hadiva
614150406,Nehemiah Ongeso,NOngeso
982227633013272578,IktosAI,IktosAI
583937049,P Schembri-Wismayer- PoliticoNo,pswiza
2476533262,Prof Andrew C.R. Martin,PrfAndrewMartin
925663923562598400,Irilenia Nobeli,irileniaN
728245962381135872,Deepti Mittal,mittaldeepti11
3362554408,Alisdair McNeill,am_sheffgenet
1026061723122290688,Urmila Kulkarni Kale,KulkarniKale
49294777,Mireille Caruana,mmcaruana
1044582346400264193,University Wankings,UWankings
1184769677731471360,Robert Gruppetta,RGruppetta
229430145,Michael Briguglio,BriguglioMike
301516607,Stefan Gugler (stevain@mathstodon.xyz),stevain
829313145239912451,Aliang Wu,wu_aliang
126644292,Roberta Briffa,robertabriffa
1240842615395885057,Lamin Ceesay,Laminceesay22
11417172,asfaltboy,asfaltboy
1473069499,Natasha Azzopardi Muscat 🧡,natasha_azzmus
1417671793,Paula Vassallo,paula_vassallo
3056032012,Charmaine Gauci,CGauci1
1247538528382103553,Crypto neno,nguyenl53484136
1114283080871636992,Alpha Ocean,AdrianH23960172
987565609595625472,Alexey Orlov,AlexeyAOrlov
1243220553567215617,AI Sciences,AISciencesLearn
1101397126888730625,Tessabelle Camilleri,Tessabelle11
1053683012074905600,SenatoreLab,LabSenatore
207671241,Andreas Steffen,creatules
321925205,Rita Santos,ritamoitasantos
1055035328418013185,Lucian Chan,chan_lucian
803885739482042374,Vince,ExamineOrdinary
1242478865802350593,Er Capoccione,ECapoccione
352954458,Christian Gatt,GattChristian
1238346694103793665,football feast,WayneMicallef12
1234912944808497153,brenda gentryy,BrendaGentryy
45559628,Dr Charlene Vella,charlenevella
1173872005936009216,Joseph Anthony Debono,JosephA38911968
3988400013,Anne Goupil,anne_goupil
144635599,José Alberto Benítez-Andrades,jabenitez88
47705661,Hassan Khartabil,khartab
866146921542561792,SuperCryptoPR,supercryptopr
1117655364013395968,Shaira Devin,Catheri14672473
1225416441513549824,Nicolai Ree,ReeNicolai
821438164241891329,Glen Azzopardi,glenazzopardi
2791788518,Spooky @Spookella@MastodonApp.UK🇺🇦,Spookella
270242271,Adrian Hillman PhD,prometheus10000
1177786925870022656,CoderKian,CoderKianWee
1165731220610781186,Bioinformatics Masters @ Birkbeck,bioinfoBBK
26518785,Phil Biggin 🇪🇺,philbiggin
1139559741116620800,Quinto🔴⚫,Quintomioo
32539714,Mark Micallef,markmicallef
701767122708537345,Wilbert Tabone,WilbertTabone
899208090213658624,UglyMalta,UglyMalta
2440263403,Andrius Petkus,apetkus88
144987734,AdiG,adigalea
1151421625260228608,Juanita Muscat,JuanitaMuscat
1184556939642048512,Michele La Ferla,michelelaferla
20642267,Shamith Samarajiwa 🧮 ⚛️ 🧬,shamith
836471847508049922,Kaito,lcnzlfn
884673411297005568,"readyforzist.dao (💙,🧡)",forzist1
3172298260,Bernard Mizzi,bernardmizzi
431905060,CaveDave,engravecavedave
57640264,Ariane Nunes Alves,anunesalves
256165114,Mark Schembri,alemark10
533404017,Neil Spiteri,NeilSpiteri
841981677597528065,KDR Recruitment USA,KDRrecUSA
782494301175644161,daLong Zhao,greatlse
2574448909,Andrew Marsh,marshgroup
359963101,Antonello,Antorco66
1180765119267123200,Kurt Underwood,KurtUnderwood4
1018137097,Matt,MatthewM129
1021152905305444358,HL,HL10472616
1093535075407400965,Clare West,claree_west
41487049,Vinicius Alves,vinimalvs
744142746731089920,Mark Waller,waller_lab
917813883775193088,Filip Ilievski,FilipIlievski94
387521706,Tawatchai Jitporn,TJCalculator
145804556,Frag Mich,schla_wiener
188264669,chetan.chintha,chetan_chintha6
1244002399,Dr. Suneel Kumar BVS,suneel_bvs
163797142,Carlos Cobas,JuanCarlosCobas
15002979,Bertrand Borg,bertrandborg
1179855946891313152,Pierre Schembri Wismayer,WismayerPierre
968442780338016256,@FranMoisa,FranMoisa
968063697431285760,Aigars Jirgensons,AiJirgensons
1158369688101015553,Studio Board Craft Games |3D Print Design for TTBG,TabletopSpeaker
421235748,Salvatore Sorce,salvosorce
2843863278,Vorihery Patricko,VoriheryRico
1164903049883803648,Tech.mt,TechmtMalta
1664553708,Dana Farrugia,DanaFarrug
102624652,Keith Cortis,kcortis
3036773737,Freja Eilsø Storm,EilsStorm
1011244577402118144,Pierre Schembri-Wismayer,PierreWismayer
1158668680437338113,Connectomics Malta,ConnectomicsM
288501501,Dr. Aras Asaad,Aras121
968187528254840832,Finerton,FinertonMT
3855020476,Stephen,SkTufuor
1027376207342395392,Pending.AI,PendingAI
1055164504256974848,A Type of Programming,atopbook
964072678020837377,🏴Farzad 🏴,farzadfarzads
3156511017,pierre schembri-wism,pswism
1145580742820409345,I8pies,I8thepie
231797110,Anmol Adhav,anmoladhav
141032216,Rodolpho Braga,rodsbraga
114178520,Sergio Passariello,sergiopassariel
733269319145168897,GTG Advocates,GTGAdvocates
941701430632763393,Viet-Khoa Tran-Nguyen,KhoaTnv1993
40234653,Dimitry Tegunov,DTegunov
2159566136,Nitin Parmar,nitinramrap
878190740358258689,Changemakers.mt,MaltaSummit
19084982,Edward Duca,DwardD
3417719835,Rene Agius,ReneAgius
1140060259588947968,عبد العزيز,4tb2vwaW7oYdTHP
119802433,Carla Gentry,data_nerd
217134121,Mohamed Ahmed,m_0_a
1132205168429281281,Jacqueline Deschamps,Jacquel14977319
1133081187352764417,@borg-group,borg_group
40203602,Joaquin Barroso,joaquinbarroso
966996165731512320,Sarah Pace,Pace_Sarah_
757858674438053888,Jean-Paul De Lucca,JP_DeLucca
196073194,Alex Ballesteros,A_Ballesteros1
2553180960,Bárbara I. Díaz-Eufracio,bdiazeufracio
721353093,Neville,neville_grech
937038826924625920,Mads Koerstz,MKoerstz
910699171199557634,Louis🌹,Louismuzong
884156805512912902,Steve Woodward,WoodyNemo
30967853,Judie Attard,JudieA
980514002789961731,Smart Studios,SmartStudiosLtd
2046971,Andrew Calleja,andrewcalleja
1117368456234582019,Nikolas Fechner,nhfechner
857072172,Elif,ozkirimli_elif
3371092978,Maria Attard,MTMariaATT
867206169252593664,jixingliu,studentZero475
1016968074778628096,MITA_YouStartIT,MITA_YouStartIT
3279899875,Nanome,nanome_inc
782339304815198208,Wing Ki (Catherine) Wong,WingKiCatherine
4498267763,Adrian Muscat,afmusc
1242296124,Edward Mallia,edmallia
1091345114188918786,AImeme,AImemeorg
2180880552,Albert Bezzina,bertubezz
250625693,Institut Laue-Langevin,ILLGrenoble
873974982732283910,Matt Raybould,mijr12
906913304404221952,:),Isaacmic15
250434201,Markus Sitzmann,markussitzmann
829059574514712576,Matteo Aldeghi,matteo_aldeghi
854416137320353793,David Farrugia,davidfarrugia53
2342722491,Oriana Brea,OrianaBreaN
231154189,Rosalin Bonetta,Roz089
551226514,William Gatt,wjgatt
934672472,MAni DILLS@!!,ManikandanA08
548405169,Emanuel Ehmki,esrehmki
166978265,Milos Stanojevic,miske1988
981876496284442624,Marco Albanese,MarcoAlbanese93
787880096,John Buyers,JohnBuyers1
2307675307,Tamara McCleary,TamaraMcCleary
1064959944019984385,Nosratollah Mahdizadeh,NosratollahMah1
1064529996851699717,Joseph Masini,J_Masini
131776511,lewis martin,lewischewis
2743227788,Constantin Schneider,conctaylor
1062327264883474432,Oxford Protein Informatics Group (OPIG),OPIGlets
886532034134495232,zandroid,andcsammut
244755354,Mohammad Soltani,MhmdSoltani
142045747,Johann Briffa,jabriffa
1055380403215831040,Clemence,Clemenc90702560
902142689113759744,Ryan Rizzo,RyanRiz2o
709700056899842048,Big Data LDN - 20/21 Sept 23,BigData_LDN
1052031880269316097,Cathryn O'Donnelly,cathryncoach
536349408,Keith Cassar,silverlightmax
713737377915789312,Keith George,KGCiantar
824525636719022080,Daniel Probst @skepteis@skepteis.social,skepteis
94431150,Angele Giuliano,angelegiuliano
242363866,Owen Galea,OwenGalea
3873990627,Samuel Lucas,samuellucas_mt
494388100,Kyle Montanaro,KyleMontanaro
154488298,Jeremy Debattista,jerdeb
31134860,Peter Hopwood / Storytelling & Speaker Coach,HopwoodMedia
2173433980,André Xuereb,andre_xuereb
610100040,Mark Muscat,mmuscat42
552156802,Michael Farrell,michfarrell_
1652955372,Shawn Baldacchino,ShawnBaldacc
1650690385,Emanuel Darmanin,EmanuelDarmanin
1019841395941609473,paul_czodrowski,CzodrowskiPaul
14728119,Kurt Carabott,kurtcarabott
611337889,dorothy dalli,dotts05
73437591,maneet singh,adibackoffice
367016883,Stephen Bezzina,stephenbezzina
1267262310,Daniel N Camilleri,DanielNicholasC
19484656,Mike Vella,vellamike
3108381538,Alexander Farrugia,farrugiamaths
1007972243236970496,Jake Xuereb,curlyqubit
1023526985216221185,ifrchampionscup,ifrchampionscup
957547139739078657,Trevor,trevor_farrugia
123615206,Jean Paul Mizzi,jpmizzi88
1021341630916329472,Alison Axisa Eriksen,AlisonAxisa
169553143,Dr. C Layfield,DrColinL
4899320902,Adult Learning Malta,EPALE_MT
956577037480808450,Victoria Vella,victoriavella86
835563819829198849,OPSLAB,amdirent
997827405392867328,Hatice Berhal,HaticeBerhal
939382625235619840,SamMcLean,sammclean919
223855716,Daniel Magro,danquin25
816927917410119680,Biobanking.com,biobankingcom
1313256379,Manuel Alagarda,malagarda
10284202,Ian Clark,Ianrclark
1446207140,Erica Tanti,EricaTheDev
1040649314,Jonathan Borg ,BorgJonathan
20920084,Christopher Rizzo,skyrack
100059817,IG,igauci
834050116541698049,Robert Musumeci,robert_musumeci
861905149115215873,Claudia,ClaudiaBorgUOM
816931592,Nicholas Mamo,NicholasMamo
832933349559828480,Game Lens,game_lens
885537388780552193,Mark Bugeja,mkbugeja
72536113,Thomas Gatt 🇲🇹,thomasgatt
3251142141,Mandy Zammit,ZammitMandy
2913524829,syed abd zalil,syedzalil2312
17850785,Larry Kim,larrykim
170479033,Mohamed AbdulHameed,curephile
966598456075833344,The Decoders,DecodersSociety
966043226703581184,chakiche kouider,KouiderChakiche
965889873977729024,Kenny W. Lino,kennywlino
517399152,Malcolm Sacco,MalcolmSacco
897414270698258432,Christian Spiteri,chr259
1022296970,Adrian Mercieca,adrianmercieca
232573016,Rube Robinson,evloop
2929030374,Kofi Boamah,kofi_boamah1
887931869534318592,Ian McPherson,IanMcPh74722001
18533991,Andre' Muscat,andremuscat
1227287862,Sarah Dixon,drsarahdixon
125627694,InterGame Ltd,InterGameLtd
939092667711016961,DanielDataScience,DannMizz
6399922,Daryl Lau,daryllau
935491324656214016,James Farrugia,JamFar96
2995724763,Seweryn Bidolach,sbidolach
531355613,Thomas,t_mercieca
928298857347338240,Ronald Aquilina,AquilinaRonald
163944643,Yurgen Schembri,yurgenschembri
379272717,Brandon Birmingham,brandbir
2315950652,Raúl Aguirre-Gamboa,raguirre_g
17507096,Davide Covato,devcovato
924170924735078400,Md. Anamul Haque (Hotel La Villa Western),anamul2018
3391899365,Angelo Basile,angelo_basile
921763177012097024,Cikka Apap,ApapCikka
14473938,Donald Tabone,dtabone
228437800,Atossa Araxia Abrahamian,atossaaraxia
915109177248247808,Fight Ageing,Fight_ageing
59407199,Kuba K,calasalatanczy
548714095,0xtincat,dferendo
253573519,Ivan Degiorgio,ivz026
615522025,Mark Said Camilleri,markscamilleri
765903810770432000,Danielle,DanielleMFar1
247252256,Nathan Dedman,nathanrdedman
1098438080,Stefan Mallia,Stefan_Mallia
3193722205,Flow,flow_analytics
911709833056980993,Catherine Micallef,CatherineMical1
60412673,Christian Zammit,sbosic
224161598,Dr Georgina Cosma,gcosma1
132520269,Abhik,abhik1368
32217587,Geoff Hutchison (@ghutchis@mastodon.social),ghutchis
883261347487768576,FusionTek Solutions,FusionTekMalta
2504289194,Thomas Coudrat,TomSilico
879266393736093696,Mainak Mandal,mm_crj
707362576762597376,Jan Domanski,jandom_random
877649590081777665,Glenn Spiteri,GlennOwSpi
14257355,Richard Pullicino,Rikardu
818390236040429569,Oxford Drug Design,OxDrugDes
39732289,Stephen Caruana,Caruanas
219775446,Gladys Micallef,snakeflow23
597493830,Daniel Grech,DanielGrech2
134295351,pen(Taka),iwatobipen
756041021276954624,DigitalRomania,digital_romania
852878077415878656,Kit Katarina,kitty_katarina0
2921246495,luca bondin,bondin_luca
850391394845941760,Armand Sciberras,ArmandSciberras
3818004497,Josianne Azzopardi,JosianneAzzopa2
432356356,Gabriel Dimech,GabrielDimech
832262564243447808,Adel Ferrito,ferritography
833306650840793088,Janet Ferriggi,ferriggi_janet
42416742,Antonello Cuschieri,Cuschieri_A
48598922,eniu,eniu
813882923191566337,Nanou Sire Sadio,sirenanou
14946958,Mark Pitman,pitman_mark
813434174732386304,Luke,lukekukkla
111177182,Bernard Asare,bernardasare0
812286279165550592,Marouska,marouska0223
807243208283525120,UK-QSAR Group,ukqsar
3304888849,Art Phon,PhonkArt
343247306,Kenneth Zerafa,KennethZerafa
503344540,Jean Paul Degabriele,jpdega
2900360560,Daniel,dmateusp
788686135820156928,iSmart,getismart
74118437,Andrew Buhagiar,buhagiarandrew
792845846350036992,Bio Guide to Comp,bioguide2comp
357953157,Ryan,RyanSciortino
785865314651234306,Pergola Hotel,PergolaHotel
785862427393060864,Solana Hotel & Spa,SolanaHotelSpa
569888100,Aga,agantos
785753731568574464,Romario Catania,mt_cataniro
1556170928,Lawrence Grech,GrechLawrence
1111208491,reno micallef,onermic
519775312,Daniel Catania,cataniamt
491283312,Juliane Liepe,JLiepe
776157329834278912,Mark Privitera,PriviteraMark
91121157,Felix Woitzel,Flexi23
1328295013,Acacia Renewables,AcaciaPower
885799700,Paul Lantos MD MSGIS,PaulLantos
771876905310154752,Mirella,mirella_mirw
719958403997704192,Nabila👑,NNabilalove
466397375,Silvio Abela,SilvioAbela
187214458,David Sharpe,chemlynx
1005204685,Denise De Gaetano,denisedegaetano
2292530094,Mario Micallef,MicallefMario
28117042,Jerome Wicker,jezwicker
112976779,Brice hoff,bricehoff
238313585,Aaron Zammit,aaronzammit
889041782,Abdalla Kablan,DrKablan
743760217003819008,Josianne Azzopardi,JosianneAzzopa1
742831032966221824,TechNation Show,TechNationShow
414820956,Carlo Mamo,carlomamo
727830340077801472,MatchMood,MatchMood
12869202,Sandro Gauci,sandrogauci
403461503,Domainograph,Domainograph
726390591643357188,Simone Fulle,SiFulle
18065279,Stefan Buttigieg👉🏻#DigitalHealthforAll,stefanbuttigieg
181497435,E,Fremus7
192542666,AndreXerri,AndreXerri
720492967530799105,Weta Novack,sanhedryn2
201180924,Melvin Caruana,melcar9
2925161589,EATRIS,EatrisEric
5011881,Will Kurt,willkurt
589294699,Bioinformatics,Bioinformatics_
706952020880707584,Nitin Sharma,CuriusScientist
263061139,Beppe Zammit,beppez275
18380617,donaldcassidy,donaldcassidy
1198483836,Roberta Muscat,robmuscat11
548766189,Joseph D'Emanuele,jod_75
39054379,Dylan Seychell,dylanseychell
4904022695,Innovogy,innovogy
3374503822,Myrto Kostadima,myrtullina
387667169,Nicky Buttigieg,nickybu_
3170202147,Hans-Peter Zorn,data_hpz
276573828,Malachi Griffith,malachigriffith
71503015,Christine X Art Gallery,ChristineX180
392058924,Joseph Borg,joseph_borg_
255541820,Jeremy,BorgGrech
51541059,oriana ebejer,orianaoriana
51289744,Evan Camilleri,evancamilleri
4323824597,The Ranch,Banjo__Rancho
4374720023,Greg Landrum,dr_greg_landrum
197611756,NiKMic,nikmic94
164215006,Colin Cachia,colincachia
4163048668,Mariella,GaleaRoberts
243249880,Andrea,drinu276
4121879261,Ian Grima,ian_grima
3948287074,Edward Camilleri,camilleried2005
504831647,Joshua Ellul,JoshuaEllul
21852728,Luke Paul Buttigieg,lukbut
2711967612,Matt Calleja Cremona,mattcalcre
382200092,Claude Bajada,ClaudeBajada
867633584,THINK Magazine,THINKUMtweets
72700470,Alexander,_AlexTanti_
29178200,Reuben Spiteri,reubenspiteri
819632174,Michał Nowotka,mmmnow
3464802501,Gregory Mifsud,GregoryMifsud
213190638,Maciej Wójcikowski,wojcikowskim
389955429,Elton Barry,eltonbarry
3310224764,Noel Alam,NoelAlam1997
26590261,Edward Portelli,eportelli
186929247,Dr. Colin Layfield,DrCLayfield
3176517982,dosird@uns.ac.rs,DOSIRD
342371064,Sergio Ilarri,silarri
